tahun,bulan,benua,region,nama_negara,nilai_impor
2005,"Oktober","Eropa","Uni Eropa","Inggris",58005
2005,"Oktober","Eropa","Uni Eropa","Italia",34302
2005,"Oktober","Eropa","Uni Eropa","Jerman",149656
2005,"Oktober","Eropa","Uni Eropa","Perancis",59407
2005,"Oktober","Eropa","Uni Eropa","Spanyol",14819
2005,"Oktober","Eropa","Uni Eropa","Uni Eropa lainnya ",105712
2005,"Oktober","Eropa","Rusia","Rusia",35770
2005,"Oktober","Eropa","Turki","Turki",6652
2005,"Oktober","Eropa","Eropa Lainnya","Eropa lainnya",71651
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",87907
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Filipina",33937
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Kamboja",529
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Laos",0
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Malaysia",377332
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Myanmar",858
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Singapura",1522329
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Thailand",366708
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Vietnam",45426
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",124043
2005,"Oktober","Asia dan Timur Tengah","Asia Selatan","India",84440
2005,"Oktober","Asia dan Timur Tengah","Timur Tengah","Irak",0
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Jepang",900770
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Korea Selatan",366324
2005,"Oktober","Asia dan Timur Tengah","Asia Selatan","Pakistan",3591
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",529439
2005,"Oktober","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",276206
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",148966
2005,"Oktober","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",123205
2005,"Oktober","Australia dan Oceania","Australia","Australia",252780
2005,"Oktober","Australia dan Oceania","New Zealand","New Zealand",21283
2005,"Oktober","Afrika","Afrika Selatan","Afrika Selatan",23557
2005,"Oktober","Afrika","Afrika Lainnya","Afrika lainnya",55201
2005,"Oktober","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",34000
2005,"Oktober","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",535929
2005,"November","Amerika","Amerika Utara","Amerika Serikat",291770
2005,"November","Amerika","Amerika Utara","Kanada",22631
2005,"November","Amerika","Amerika Tengah dan Selatan","Argentina",34554
2005,"November","Amerika","Amerika Tengah dan Selatan","Brasil",20367
2005,"November","Amerika","Amerika Tengah dan Selatan","Meksiko",3508
2005,"November","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",25850
2005,"November","Eropa","Uni Eropa","Belanda",34597
2005,"November","Eropa","Uni Eropa","Belgia",20323
2005,"November","Eropa","Uni Eropa","Inggris",61585
2005,"November","Eropa","Uni Eropa","Italia",31833
2005,"November","Eropa","Uni Eropa","Jerman",136129
2005,"November","Eropa","Uni Eropa","Perancis",58627
2005,"November","Eropa","Uni Eropa","Spanyol",20032
2005,"November","Eropa","Uni Eropa","Uni Eropa lainnya ",73082
2005,"November","Eropa","Rusia","Rusia",16882
2005,"November","Eropa","Turki","Turki",6344
2005,"November","Eropa","Eropa Lainnya","Eropa lainnya",69457
2005,"November","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",129655
2005,"November","Asia dan Timur Tengah","ASEAN","Filipina",41807
2005,"November","Asia dan Timur Tengah","ASEAN","Kamboja",11
2005,"November","Asia dan Timur Tengah","ASEAN","Laos",0
2005,"November","Asia dan Timur Tengah","ASEAN","Malaysia",181476
2005,"November","Asia dan Timur Tengah","ASEAN","Myanmar",754
2005,"November","Asia dan Timur Tengah","ASEAN","Singapura",1036102
2005,"November","Asia dan Timur Tengah","ASEAN","Thailand",239321
2005,"November","Asia dan Timur Tengah","ASEAN","Vietnam",36488
2005,"November","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",94571
2005,"November","Asia dan Timur Tengah","Asia Selatan","India",53860
2005,"November","Asia dan Timur Tengah","Timur Tengah","Irak",19
2005,"November","Asia dan Timur Tengah","Asia Timur","Jepang",714844
2005,"November","Asia dan Timur Tengah","Asia Timur","Korea Selatan",333442
2005,"November","Asia dan Timur Tengah","Asia Selatan","Pakistan",8465
2005,"November","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",467190
2005,"November","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",141461
2005,"November","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",178862
2005,"November","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",156979
2005,"November","Australia dan Oceania","Australia","Australia",227249
2005,"November","Australia dan Oceania","New Zealand","New Zealand",19321
2005,"November","Afrika","Afrika Selatan","Afrika Selatan",11481
2005,"November","Afrika","Afrika Lainnya","Afrika lainnya",15056
2005,"November","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",48000
2005,"November","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",417132
2005,"Desember","Amerika","Amerika Utara","Amerika Serikat",500880
2005,"Desember","Amerika","Amerika Utara","Kanada",57403
2005,"Desember","Amerika","Amerika Tengah dan Selatan","Argentina",22137
2005,"Desember","Amerika","Amerika Tengah dan Selatan","Brasil",34707
2005,"Desember","Amerika","Amerika Tengah dan Selatan","Meksiko",7151
2005,"Desember","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",7534
2005,"Desember","Eropa","Uni Eropa","Belanda",39699
2005,"Desember","Eropa","Uni Eropa","Belgia",29516
2005,"Desember","Eropa","Uni Eropa","Inggris",88094
2005,"Desember","Eropa","Uni Eropa","Italia",38460
2005,"Desember","Eropa","Uni Eropa","Jerman",169593
2005,"Desember","Eropa","Uni Eropa","Perancis",91248
2005,"Desember","Eropa","Uni Eropa","Spanyol",26994
2005,"Desember","Eropa","Uni Eropa","Uni Eropa lainnya ",88751
2005,"Desember","Eropa","Rusia","Rusia",55068
2005,"Desember","Eropa","Turki","Turki",9805
2005,"Desember","Eropa","Eropa Lainnya","Eropa lainnya",96231
2005,"Desember","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",72156
2005,"Desember","Asia dan Timur Tengah","ASEAN","Filipina",35869
2005,"Desember","Asia dan Timur Tengah","ASEAN","Kamboja",78
2005,"Desember","Asia dan Timur Tengah","ASEAN","Laos",0
2005,"Desember","Asia dan Timur Tengah","ASEAN","Malaysia",198192
2005,"Desember","Asia dan Timur Tengah","ASEAN","Myanmar",855
2005,"Desember","Asia dan Timur Tengah","ASEAN","Singapura",1256116
2005,"Desember","Asia dan Timur Tengah","ASEAN","Thailand",315122
2005,"Desember","Asia dan Timur Tengah","ASEAN","Vietnam",50672
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",134197
2005,"Desember","Asia dan Timur Tengah","Asia Selatan","India",107996
2005,"Desember","Asia dan Timur Tengah","Timur Tengah","Irak",0
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Jepang",782891
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Korea Selatan",360544
2005,"Desember","Asia dan Timur Tengah","Asia Selatan","Pakistan",5781
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",596315
2005,"Desember","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",249365
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",158888
2005,"Desember","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",204607
2005,"Desember","Australia dan Oceania","Australia","Australia",276605
2005,"Desember","Australia dan Oceania","New Zealand","New Zealand",28707
2005,"Desember","Afrika","Afrika Selatan","Afrika Selatan",26849
2005,"Desember","Afrika","Afrika Lainnya","Afrika lainnya",15145
2005,"Desember","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",52000
2005,"Desember","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",522146
2006,"Januari","Amerika","Amerika Utara","Amerika Serikat",338816
2006,"Januari","Amerika","Amerika Utara","Kanada",52505
2006,"Januari","Amerika","Amerika Tengah dan Selatan","Argentina",21108
2006,"Januari","Amerika","Amerika Tengah dan Selatan","Brasil",68286
2006,"Januari","Amerika","Amerika Tengah dan Selatan","Meksiko",2557
2006,"Januari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",42643
2006,"Januari","Eropa","Uni Eropa","Belanda",129405
2006,"Januari","Eropa","Uni Eropa","Belgia",34231
2006,"Januari","Eropa","Uni Eropa","Inggris",56656
2006,"Januari","Eropa","Uni Eropa","Italia",36084
2006,"Januari","Eropa","Uni Eropa","Jerman",123102
2006,"Januari","Eropa","Uni Eropa","Perancis",55644
2006,"Januari","Eropa","Uni Eropa","Spanyol",15725
2006,"Januari","Eropa","Uni Eropa","Uni Eropa lainnya ",124210
2006,"Januari","Eropa","Rusia","Rusia",37028
2006,"Januari","Eropa","Turki","Turki",6028
2006,"Januari","Eropa","Eropa Lainnya","Eropa lainnya",68378
2006,"Januari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",106676
2006,"Januari","Asia dan Timur Tengah","ASEAN","Filipina",22892
2006,"Januari","Asia dan Timur Tengah","ASEAN","Kamboja",30
2006,"Januari","Asia dan Timur Tengah","ASEAN","Laos",0
2006,"Januari","Asia dan Timur Tengah","ASEAN","Malaysia",167905
2006,"Januari","Asia dan Timur Tengah","ASEAN","Myanmar",963
2006,"Januari","Asia dan Timur Tengah","ASEAN","Singapura",1233266
2006,"Januari","Asia dan Timur Tengah","ASEAN","Thailand",219875
2006,"Januari","Asia dan Timur Tengah","ASEAN","Vietnam",50165
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",90218
2006,"Januari","Asia dan Timur Tengah","Asia Selatan","India",109063
2006,"Januari","Asia dan Timur Tengah","Timur Tengah","Irak",0
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Jepang",778229
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",239682
2006,"Januari","Asia dan Timur Tengah","Asia Selatan","Pakistan",5531
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",527973
2006,"Januari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",250140
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",156660
2006,"Januari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",201897
2006,"Januari","Australia dan Oceania","Australia","Australia",197129
2006,"Januari","Australia dan Oceania","New Zealand","New Zealand",24722
2006,"Januari","Afrika","Afrika Selatan","Afrika Selatan",31248
2006,"Januari","Afrika","Afrika Lainnya","Afrika lainnya",20857
2006,"Januari","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",34000
2006,"Januari","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",500453
2006,"Februari","Amerika","Amerika Utara","Amerika Serikat",340403
2006,"Februari","Amerika","Amerika Utara","Kanada",36913
2006,"Februari","Amerika","Amerika Tengah dan Selatan","Argentina",14543
2006,"Februari","Amerika","Amerika Tengah dan Selatan","Brasil",54887
2006,"Februari","Amerika","Amerika Tengah dan Selatan","Meksiko",4512
2006,"Februari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",25467
2006,"Februari","Eropa","Uni Eropa","Belanda",57586
2006,"Februari","Eropa","Uni Eropa","Belgia",26318
2006,"Februari","Eropa","Uni Eropa","Inggris",44876
2006,"Februari","Eropa","Uni Eropa","Italia",36818
2006,"Februari","Eropa","Uni Eropa","Jerman",148835
2006,"Februari","Eropa","Uni Eropa","Perancis",60105
2006,"Februari","Eropa","Uni Eropa","Spanyol",15823
2006,"Februari","Eropa","Uni Eropa","Uni Eropa lainnya ",121716
2006,"Februari","Eropa","Rusia","Rusia",37812
2006,"Februari","Eropa","Turki","Turki",6946
2006,"Februari","Eropa","Eropa Lainnya","Eropa lainnya",93758
2006,"Februari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",132737
2006,"Februari","Asia dan Timur Tengah","ASEAN","Filipina",38091
2006,"Februari","Asia dan Timur Tengah","ASEAN","Kamboja",48
2006,"Februari","Asia dan Timur Tengah","ASEAN","Laos",0
2006,"Februari","Asia dan Timur Tengah","ASEAN","Malaysia",221889
2006,"Februari","Asia dan Timur Tengah","ASEAN","Myanmar",1824
2006,"Februari","Asia dan Timur Tengah","ASEAN","Singapura",1206936
2006,"Februari","Asia dan Timur Tengah","ASEAN","Thailand",368075
2006,"Februari","Asia dan Timur Tengah","ASEAN","Vietnam",98158
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",122522
2006,"Februari","Asia dan Timur Tengah","Asia Selatan","India",101062
2006,"Februari","Asia dan Timur Tengah","Timur Tengah","Irak",0
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Jepang",791101
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",199030
2006,"Februari","Asia dan Timur Tengah","Asia Selatan","Pakistan",3605
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",485371
2006,"Februari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",151486
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",139318
2006,"Februari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",94171
2006,"Februari","Australia dan Oceania","Australia","Australia",315843
2006,"Februari","Australia dan Oceania","New Zealand","New Zealand",24570
2006,"Februari","Afrika","Afrika Selatan","Afrika Selatan",19478
2006,"Februari","Afrika","Afrika Lainnya","Afrika lainnya",106480
2006,"Februari","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",55000
2006,"Februari","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",512925
2006,"Maret","Amerika","Amerika Utara","Amerika Serikat",373371
2006,"Maret","Amerika","Amerika Utara","Kanada",63290
2006,"Maret","Amerika","Amerika Tengah dan Selatan","Argentina",11324
2006,"Maret","Amerika","Amerika Tengah dan Selatan","Brasil",31199
2006,"Maret","Amerika","Amerika Tengah dan Selatan","Meksiko",3704
2006,"Maret","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",14750
2006,"Maret","Eropa","Uni Eropa","Belanda",33480
2006,"Maret","Eropa","Uni Eropa","Belgia",47408
2006,"Maret","Eropa","Uni Eropa","Inggris",49176
2006,"Maret","Eropa","Uni Eropa","Italia",45859
2006,"Maret","Eropa","Uni Eropa","Jerman",180033
2006,"Maret","Eropa","Uni Eropa","Perancis",127307
2006,"Maret","Eropa","Uni Eropa","Spanyol",19635
2006,"Maret","Eropa","Uni Eropa","Uni Eropa lainnya ",146905
2006,"Maret","Eropa","Rusia","Rusia",55409
2006,"Maret","Eropa","Turki","Turki",6731
2006,"Maret","Eropa","Eropa Lainnya","Eropa lainnya",85547
2006,"Maret","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",137127
2006,"Maret","Asia dan Timur Tengah","ASEAN","Filipina",40550
2006,"Maret","Asia dan Timur Tengah","ASEAN","Kamboja",36
2006,"Maret","Asia dan Timur Tengah","ASEAN","Laos",0
2006,"Maret","Asia dan Timur Tengah","ASEAN","Malaysia",277344
2006,"Maret","Asia dan Timur Tengah","ASEAN","Myanmar",2894
2006,"Maret","Asia dan Timur Tengah","ASEAN","Singapura",1701461
2006,"Maret","Asia dan Timur Tengah","ASEAN","Thailand",307950
2006,"Maret","Asia dan Timur Tengah","ASEAN","Vietnam",78192
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",119479
2006,"Maret","Asia dan Timur Tengah","Asia Selatan","India",125371
2006,"Maret","Asia dan Timur Tengah","Timur Tengah","Irak",168
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Jepang",774858
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Korea Selatan",272913
2006,"Maret","Asia dan Timur Tengah","Asia Selatan","Pakistan",5376
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",565923
2006,"Maret","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",250556
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",155298
2006,"Maret","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",172381
2006,"Maret","Australia dan Oceania","Australia","Australia",195260
2006,"Maret","Australia dan Oceania","New Zealand","New Zealand",27908
2006,"Maret","Afrika","Afrika Selatan","Afrika Selatan",22684
2006,"Maret","Afrika","Afrika Lainnya","Afrika lainnya",41601
2006,"Maret","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",35000
2006,"Maret","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",513786
2006,"April","Amerika","Amerika Utara","Amerika Serikat",488749
2006,"April","Amerika","Amerika Utara","Kanada",47912
2006,"April","Amerika","Amerika Tengah dan Selatan","Argentina",27610
2006,"April","Amerika","Amerika Tengah dan Selatan","Brasil",49225
2006,"April","Amerika","Amerika Tengah dan Selatan","Meksiko",4393
2006,"April","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",7998
2006,"April","Eropa","Uni Eropa","Belanda",46825
2006,"April","Eropa","Uni Eropa","Belgia",26522
2006,"April","Eropa","Uni Eropa","Inggris",66061
2006,"April","Eropa","Uni Eropa","Italia",50416
2006,"April","Eropa","Uni Eropa","Jerman",164756
2006,"April","Eropa","Uni Eropa","Perancis",103473
2006,"April","Eropa","Uni Eropa","Spanyol",22809
2006,"April","Eropa","Uni Eropa","Uni Eropa lainnya ",131812
2006,"April","Eropa","Rusia","Rusia",24379
2006,"April","Eropa","Turki","Turki",5035
2006,"April","Eropa","Eropa Lainnya","Eropa lainnya",39446
2006,"April","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",170138
2006,"April","Asia dan Timur Tengah","ASEAN","Filipina",37121
2006,"April","Asia dan Timur Tengah","ASEAN","Kamboja",62
2006,"April","Asia dan Timur Tengah","ASEAN","Laos",0
2006,"April","Asia dan Timur Tengah","ASEAN","Malaysia",286867
2006,"April","Asia dan Timur Tengah","ASEAN","Myanmar",2678
2006,"April","Asia dan Timur Tengah","ASEAN","Singapura",1293078
2006,"April","Asia dan Timur Tengah","ASEAN","Thailand",301918
2006,"April","Asia dan Timur Tengah","ASEAN","Vietnam",96422
2006,"April","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",126025
2006,"April","Asia dan Timur Tengah","Asia Selatan","India",136939
2006,"April","Asia dan Timur Tengah","Timur Tengah","Irak",2
2006,"April","Asia dan Timur Tengah","Asia Timur","Jepang",704348
2006,"April","Asia dan Timur Tengah","Asia Timur","Korea Selatan",291398
2006,"April","Asia dan Timur Tengah","Asia Selatan","Pakistan",9014
2006,"April","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",559902
2006,"April","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",266877
2006,"April","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",141343
2006,"April","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",197241
2006,"April","Australia dan Oceania","Australia","Australia",220600
2006,"April","Australia dan Oceania","New Zealand","New Zealand",32044
2006,"April","Afrika","Afrika Selatan","Afrika Selatan",23142
2006,"April","Afrika","Afrika Lainnya","Afrika lainnya",18339
2006,"April","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",70000
2006,"April","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",520074
2006,"Mei","Amerika","Amerika Utara","Amerika Serikat",321161
2006,"Mei","Amerika","Amerika Utara","Kanada",79625
2006,"Mei","Amerika","Amerika Tengah dan Selatan","Argentina",41164
2006,"Mei","Amerika","Amerika Tengah dan Selatan","Brasil",57774
2006,"Mei","Amerika","Amerika Tengah dan Selatan","Meksiko",5707
